gtin,brand,product_name,size,category,image_url,source
2402116772013,Pepsi,Pepsi Cookies,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
6345827375219,Mars,Mars Laundry Detergent,1500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
3530702201438,Pepsi,Pepsi Orange Juice,330 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
8241533613820,General Mills,General Mills Cereal Box,1500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
5436293303712,General Mills,General Mills Cookies,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
0452546523848,Danone,Danone Soap,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Soap,Retail786k
2943254207352,Unilever,Unilever Cookies,330 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cookies,RP2K
1100516453525,Johnson & Johnson,Johnson & Johnson Cookies,1500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
6523223847893,Mondelez,Mondelez Chips,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Chips,Retail786k
9038942520318,Pepsi,Pepsi Soap,250 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Soap,HoloSelecta
3489835456416,Mondelez,Mondelez Cola,250 g,Household,https://dummyimage.com/200x200/000/fff&text=Cola,Retail786k
2832350246467,Unilever,Unilever Cereal Box,1000 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
9685062574761,General Mills,General Mills Laundry Detergent,250 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,OpenFoodFacts
3574403122043,L'Oréal,L'Oréal Cheese,750 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cheese,RP2K
9895687807896,P&G,P&G Bread,750 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Bread,Retail786k
8982192203594,Colgate,Colgate Cookies,250 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
3434052368752,Danone,Danone Chocolate Bar,250 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
9411626958964,Mondelez,Mondelez Cola,750 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cola,Retail786k
8887394091089,Pepsi,Pepsi Orange Juice,250 g,Household,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
7689172548553,Colgate,Colgate Cereal Box,330 ml,Household,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
9351850598959,Colgate,Colgate Laundry Detergent,250 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
1875177910945,P&G,P&G Orange Juice,1500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
7816959522424,Heinz,Heinz Cookies,500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cookies,RP2K
2358081698059,Mondelez,Mondelez Orange Juice,1500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,Retail786k
0944170270125,Pepsi,Pepsi Chocolate Bar,250 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
1523746651859,Pepsi,Pepsi Cereal Box,1500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
9168268453752,Mars,Mars Shampoo,1500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
8876436259624,Unilever,Unilever Orange Juice,250 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,HoloSelecta
9187534728202,Mars,Mars Cola,750 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cola,RP2K
5080764561479,General Mills,General Mills Shampoo,750 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Shampoo,RP2K
6652449752831,Coca-Cola,Coca-Cola Shampoo,250 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
4666177458097,Danone,Danone Bread,1500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
6681445153786,Pepsi,Pepsi Cola,750 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Cola,OpenFoodFacts
9115164030907,Coca-Cola,Coca-Cola Toothpaste,1000 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
2361677291022,Kellogg's,Kellogg's Chocolate Bar,500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,Retail786k
1507202827057,Nestle,Nestle Orange Juice,1000 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
0917599720779,Coca-Cola,Coca-Cola Orange Juice,1000 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
5279941416798,Nestle,Nestle Bread,500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Bread,Retail786k
5708068232030,General Mills,General Mills Chocolate Bar,500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,Retail786k
9138533809812,Mars,Mars Soap,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
3010273543743,Heinz,Heinz Toothpaste,1500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
0876061615602,Mars,Mars Cookies,330 ml,Household,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
8047707314452,Mondelez,Mondelez Cola,1000 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Cola,OpenFoodFacts
7776616593733,Coca-Cola,Coca-Cola Cola,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cola,RP2K
5843494602504,P&G,P&G Cheese,330 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cheese,Retail786k
5564360318090,Coca-Cola,Coca-Cola Shampoo,250 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Shampoo,OpenFoodFacts
7064958405839,Heinz,Heinz Ice Cream,500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,RP2K
0532906254404,L'Oréal,L'Oréal Yogurt,1500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
8348799278050,Mondelez,Mondelez Chocolate Bar,750 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
2196821018411,Johnson & Johnson,Johnson & Johnson Chips,500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Chips,HoloSelecta
9540435858360,L'Oréal,L'Oréal Toothpaste,250 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Toothpaste,Retail786k
0360834641368,Pepsi,Pepsi Orange Juice,750 ml,Household,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
6046683822007,Mondelez,Mondelez Chips,750 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Chips,Retail786k
3458745471857,Pepsi,Pepsi Cola,750 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Cola,Retail786k
6625515920175,P&G,P&G Toothpaste,500 g,Household,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
4225367834846,Mondelez,Mondelez Chips,330 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Chips,Retail786k
2858326150705,Kellogg's,Kellogg's Ice Cream,330 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
2717485223111,Kellogg's,Kellogg's Orange Juice,330 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
2865220877331,P&G,P&G Cereal Box,750 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
5130490359007,Pepsi,Pepsi Cereal Box,1500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
6764692234368,Coca-Cola,Coca-Cola Cheese,250 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
9157384633995,General Mills,General Mills Shampoo,330 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Shampoo,OpenFoodFacts
3559663907456,Colgate,Colgate Toothpaste,500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Toothpaste,HoloSelecta
7823414428474,Unilever,Unilever Laundry Detergent,500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
6871898769775,Pepsi,Pepsi Shampoo,750 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Shampoo,RP2K
4148991918099,General Mills,General Mills Bread,250 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Bread,RP2K
1614725433754,Kellogg's,Kellogg's Cola,1000 ml,Household,https://dummyimage.com/200x200/000/fff&text=Cola,RP2K
6442902243927,Unilever,Unilever Chocolate Bar,1500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
1548974770455,Nestle,Nestle Ice Cream,250 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,Retail786k
5245380625787,Pepsi,Pepsi Ice Cream,500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
5338533794796,L'Oréal,L'Oréal Yogurt,250 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
9056009733266,Colgate,Colgate Shampoo,500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Shampoo,RP2K
3316355917762,Mars,Mars Ice Cream,1500 g,Household,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,HoloSelecta
2806314745310,Mars,Mars Cereal Box,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,RP2K
5044906566340,L'Oréal,L'Oréal Orange Juice,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,HoloSelecta
3659989885428,Coca-Cola,Coca-Cola Chips,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Chips,HoloSelecta
3852579848647,Pepsi,Pepsi Toothpaste,1500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Toothpaste,HoloSelecta
9952225907217,Coca-Cola,Coca-Cola Chocolate Bar,500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
0363452047024,General Mills,General Mills Ice Cream,250 g,Household,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,Retail786k
1860356873944,Pepsi,Pepsi Toothpaste,1000 ml,Household,https://dummyimage.com/200x200/000/fff&text=Toothpaste,Retail786k
8036888310728,Johnson & Johnson,Johnson & Johnson Bread,330 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
2726997641283,L'Oréal,L'Oréal Yogurt,750 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
8209167607721,Coca-Cola,Coca-Cola Ice Cream,330 g,Household,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,Retail786k
9224504981868,Coca-Cola,Coca-Cola Chocolate Bar,1500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
8803649436443,Coca-Cola,Coca-Cola Cheese,500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cheese,Retail786k
0210786505860,Coca-Cola,Coca-Cola Yogurt,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
2360816171461,Mondelez,Mondelez Bread,250 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Bread,RP2K
8208007083824,L'Oréal,L'Oréal Yogurt,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
0565429960613,Danone,Danone Orange Juice,330 g,Household,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
1057326907093,P&G,P&G Cheese,330 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cheese,RP2K
2134382351882,Nestle,Nestle Laundry Detergent,750 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
8850651373426,Colgate,Colgate Cereal Box,750 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
3966369691310,Heinz,Heinz Chips,250 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Chips,RP2K
9638011114808,Danone,Danone Soap,750 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Soap,HoloSelecta
3863228542212,Heinz,Heinz Toothpaste,750 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
4450880429013,Danone,Danone Toothpaste,750 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
5219693816767,Colgate,Colgate Cheese,330 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cheese,RP2K
4513788058249,Mondelez,Mondelez Yogurt,1000 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
5675025862787,Kellogg's,Kellogg's Ice Cream,330 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
4086866432601,Mars,Mars Orange Juice,250 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
5374328244442,Mondelez,Mondelez Bread,500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Bread,Retail786k
8910017966553,Kellogg's,Kellogg's Cola,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cola,RP2K
6387946171990,Nestle,Nestle Orange Juice,1500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
4181967190143,Kellogg's,Kellogg's Orange Juice,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,Retail786k
7056360911602,Mondelez,Mondelez Cereal Box,1000 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
1748229574276,Danone,Danone Yogurt,1000 g,Household,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
1909513404154,Mondelez,Mondelez Soap,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Soap,Retail786k
1450130184948,L'Oréal,L'Oréal Soap,330 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
1909246800087,Kellogg's,Kellogg's Chocolate Bar,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
2993779814238,Mars,Mars Bread,1500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Bread,Retail786k
0847627591630,Kellogg's,Kellogg's Chips,750 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Chips,HoloSelecta
3317108865781,Nestle,Nestle Toothpaste,250 g,Household,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
7864519987220,Coca-Cola,Coca-Cola Yogurt,750 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
2983142637991,Coca-Cola,Coca-Cola Chips,1000 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Chips,Retail786k
7212160794177,Danone,Danone Cookies,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
9684531154077,Danone,Danone Bread,1500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
7695628133280,L'Oréal,L'Oréal Toothpaste,750 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
4997540670403,Mondelez,Mondelez Shampoo,500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
4831143736848,Mondelez,Mondelez Shampoo,250 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Shampoo,Retail786k
7348266086493,Kellogg's,Kellogg's Shampoo,330 ml,Household,https://dummyimage.com/200x200/000/fff&text=Shampoo,Retail786k
8916646726872,Johnson & Johnson,Johnson & Johnson Yogurt,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
4682586893649,Coca-Cola,Coca-Cola Orange Juice,500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
2061796097689,Pepsi,Pepsi Laundry Detergent,1500 g,Household,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
2368992633988,Unilever,Unilever Shampoo,750 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Shampoo,OpenFoodFacts
8159976865358,Unilever,Unilever Cereal Box,500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
5227300658785,Unilever,Unilever Chips,1000 g,Household,https://dummyimage.com/200x200/000/fff&text=Chips,HoloSelecta
2422082524256,Heinz,Heinz Yogurt,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
8914673442659,L'Oréal,L'Oréal Chips,750 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
5631623522034,General Mills,General Mills Cereal Box,250 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
5136107066566,Colgate,Colgate Cola,750 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cola,HoloSelecta
4232961185809,Johnson & Johnson,Johnson & Johnson Laundry Detergent,500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,OpenFoodFacts
7714682640098,Mars,Mars Cola,500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cola,HoloSelecta
6097434237311,Coca-Cola,Coca-Cola Laundry Detergent,500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
5631448463093,Colgate,Colgate Soap,330 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Soap,HoloSelecta
0536414640810,Heinz,Heinz Cereal Box,1500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
5035521176199,Coca-Cola,Coca-Cola Ice Cream,750 g,Household,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,Retail786k
5314883322841,Coca-Cola,Coca-Cola Chips,250 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Chips,HoloSelecta
5960772579430,Colgate,Colgate Toothpaste,1000 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
1421640722104,Nestle,Nestle Soap,500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Soap,Retail786k
6900570452794,P&G,P&G Bread,1500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
6549231063926,Danone,Danone Chips,1500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
7709367223871,Johnson & Johnson,Johnson & Johnson Cereal Box,500 g,Household,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
7877505492035,L'Oréal,L'Oréal Cookies,500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
3945209161145,General Mills,General Mills Soap,250 ml,Household,https://dummyimage.com/200x200/000/fff&text=Soap,HoloSelecta
0727794864495,General Mills,General Mills Cheese,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cheese,RP2K
3560908870688,Johnson & Johnson,Johnson & Johnson Cola,1000 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cola,RP2K
7676777346097,Mondelez,Mondelez Chocolate Bar,250 ml,Household,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
4817512450492,Heinz,Heinz Yogurt,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
9106235200442,Johnson & Johnson,Johnson & Johnson Soap,330 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
3143662477418,Colgate,Colgate Ice Cream,750 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,HoloSelecta
3831430896607,Colgate,Colgate Toothpaste,330 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
0583559332520,Mondelez,Mondelez Cola,330 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cola,HoloSelecta
5208118430350,Mars,Mars Cereal Box,1000 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
0154459812759,General Mills,General Mills Ice Cream,250 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,RP2K
3078998778253,General Mills,General Mills Ice Cream,1000 g,Household,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,Retail786k
5823273186630,Mars,Mars Laundry Detergent,330 g,Household,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
9478724168374,Danone,Danone Orange Juice,330 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
1963958840151,L'Oréal,L'Oréal Laundry Detergent,1000 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
3954441939740,Unilever,Unilever Chocolate Bar,500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
4826205100620,Coca-Cola,Coca-Cola Orange Juice,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
6410958051148,Nestle,Nestle Cookies,330 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
8886378659864,Heinz,Heinz Orange Juice,330 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,Retail786k
9901914514311,Danone,Danone Cheese,500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
0326674388283,Unilever,Unilever Chocolate Bar,500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
1805378059570,Unilever,Unilever Yogurt,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
5260189094718,Mars,Mars Toothpaste,250 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
3141440810433,L'Oréal,L'Oréal Bread,250 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
8000714723297,Nestle,Nestle Ice Cream,1000 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
